F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,error,excess_activity_final,excess_activity_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,param_food_inc,param_gdiff,param_m_scale,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,seed,shadow,unique_top_genomes
0.2599066495895386,0.2941580447391491,0.07382898671925124,256,0.6195068359375,0.4060806350328436,0.19465900973031455,17,88.0,61.12935323383085,16.257663606737985,,85622.0,23.5232041968376,False,40600,halfplane,24535.0,13862.915422885571,12647.342592991166,2864,40566.0,26328.353233830847,12770.976686688542,3397.0,2999.6417910447763,1436.0596070739643,5000,0.013,0.06,1.0,0.001,0.03,False,0.03,0,True,133
0.33692866563796997,0.36382368192150816,0.04007849599933875,256,0.2813262939453125,0.3184149443213619,0.07238677078193442,23,70.0,67.1094527363184,16.25230057037636,,-13196.0,2.1602326584897344,False,18437,halfplane,5270.0,11410.621890547263,5681.809408589899,235,17185.0,19195.18905472637,4336.570265284635,1152.0,1069.4577114427861,236.2151802822112,5000,0.013,0.06,1.2,0.01,0.01,True,0.035,0,True,171
0.20286820828914642,0.30201215708433693,0.08318406227748307,256,0.6999359130859375,0.40854322139303484,0.21307278277991645,18,80.0,63.5771144278607,17.560847270208885,,-6282.0,54.902280360573386,False,45871,halfplane,34713.0,15660.054726368158,14548.232779173044,7163,15145.0,8997.427860696518,3599.0711330724384,2264.0,2332.587064676617,1046.9148343014529,5000,0.018,0.08,1.0,0.001,0.001,False,0.04,0,True,164
0.3354279100894928,0.3720948469282976,0.04319042778776979,256,0.2640533447265625,0.386903221927472,0.11373809087356032,19,84.0,69.9950248756219,24.023309060851965,,-8413.0,3.229981853110687,False,17305,halfplane,6435.0,12824.089552238805,8259.077599102717,9684,17295.0,25125.955223880595,7571.061343277225,2938.0,2204.8457711442784,594.5290381541383,5000,0.018,0.06,1.0,0.01,0.03,False,0.04,0,True,156
0.33976036310195923,0.332258594421605,0.0641101579426158,256,0.153900146484375,0.21098137850785137,0.12379319673453573,25,72.0,66.51243781094527,20.15070322161821,,-7168.0,5.096378838480868,False,10086,halfplane,2221.0,7975.0298507462685,7233.0419100638965,314,5658.0,7884.87064676617,4416.224159173055,667.0,868.2537313432836,295.8092203167195,5000,0.01,0.08,1.0,0.001,0.003,False,0.04,0,True,191
0.4448290467262268,0.33412629084207524,0.06843799332753735,256,0.3030548095703125,0.18693458974657962,0.10901274532820138,28,65.0,66.9950248756219,19.13853592461267,,-5952.0,1.0067834490911791,False,19861,halfplane,8311.0,7899.437810945274,6264.812183052146,11,18420.0,11155.34328358209,6295.133196901675,564.0,408.8557213930348,185.70439806932558,5000,0.008,0.08,1.2,0.01,0.01,False,0.035,0,True,180
0.248653382062912,0.3128411860311802,0.061898380658218344,256,0.3493194580078125,0.26032928922283116,0.1359866428953548,24,58.0,64.05472636815921,17.976546081067063,,26874.0,11.198046106103153,False,22893,halfplane,3186.0,6884.149253731343,6505.008894232331,4509,21590.0,15737.781094527363,8148.988729607157,3970.0,2227.313432835821,797.0911396097905,5000,0.01,0.08,0.7,0.001,0.01,False,0.035,0,True,172
0.18328163027763367,0.27786123411572394,0.0704194947592713,256,0.282562255859375,0.23772768238883707,0.10931309995477032,27,38.0,64.43283582089552,19.61258394939459,,134341.0,29.534090734446583,False,18518,halfplane,961.0,5259.626865671642,5965.130621238102,19,17736.0,14437.820895522387,6445.960911871427,8923.0,3415.776119402985,2655.9159169366935,5000,0.01,0.12,1.2,0.01,0.01,False,0.04,0,True,186
0.2933048605918884,0.31771310759865823,0.07952375946757159,256,0.095184326171875,0.1859873301947295,0.13345528982890628,29,71.0,66.1592039800995,23.031765374842095,,-2277.0,0.7434775823851054,False,6238,halfplane,4784.0,8050.865671641791,7243.963509724121,9,6230.0,11959.427860696518,8508.69359727791,198.0,423.1592039800995,229.69416076581837,5000,0.008,0.08,1.2,0.01,0.03,True,0.035,0,True,174
0.18903140723705292,0.3006803269558285,0.08380009483735093,256,0.5085296630859375,0.23832391387787624,0.17158001103461357,30,86.0,66.30845771144278,20.220288764526792,,-33593.0,10.46511895965717,False,33327,halfplane,30817.0,11352.60199004975,10100.065497092985,20,19542.0,8470.25870646766,6319.949175809268,951.0,483.5323383084577,260.6170828622079,5000,0.008,0.08,1.0,0.001,0.003,True,0.03,0,True,168
